"subject" "activity" "signal.cmpnt" "sensor" "axis" "mean" "std"
"s23" "LAYING" "Body" "Acc" "Z" -0.104256776291667 -0.973223495416667
"s23" "LAYING" "Body" "Gyro" "X" -0.0113399724663889 -0.981849400972222
"s23" "LAYING" "Body" "Gyro" "Y" -0.105052917 -0.959195236388889
"s23" "LAYING" "Body" "Gyro" "Z" 0.111078594708333 -0.983920132638889
"s23" "LAYING" "Gravity" "Acc" "X" -0.391564962777778 -0.947948758194444
"s23" "LAYING" "Gravity" "Acc" "Y" 0.438434067361111 -0.982794562916667
"s23" "LAYING" "Gravity" "Acc" "Z" 0.918782825277778 -0.976780462083333
"s24" "WALKING" "Body" "Acc" "X" 0.276980816034483 -0.47076236637931
"s24" "WALKING" "Body" "Acc" "Y" -0.0225446400534483 -0.154127498163793
"s24" "WALKING" "Body" "Acc" "Z" -0.110595952913793 -0.288840016206897
"s24" "WALKING" "Body" "Gyro" "X" -0.0545126870724138 -0.580597373275862
"s24" "WALKING" "Body" "Gyro" "Y" -0.0658435879913793 -0.487166280172414
"s24" "WALKING" "Body" "Gyro" "Z" 0.0972006320344828 -0.396154003275862
"s24" "WALKING" "Gravity" "Acc" "X" 0.95970108137931 -0.983132400344828
"s24" "WALKING" "Gravity" "Acc" "Y" -0.115116241810345 -0.962578844310345
"s24" "WALKING" "Gravity" "Acc" "Z" -0.140910029827586 -0.962822966551724
"s24" "WALKING_UPSTAIRS" "Body" "Acc" "X" 0.269881106779661 -0.344399351355932
"s24" "WALKING_UPSTAIRS" "Body" "Acc" "Y" -0.0251979434569492 -0.116804488966102
"s24" "WALKING_UPSTAIRS" "Body" "Acc" "Z" -0.114248610966102 -0.255601012881356
"s24" "WALKING_UPSTAIRS" "Body" "Gyro" "X" 0.0883163772152542 -0.577426408813559
"s24" "WALKING_UPSTAIRS" "Body" "Gyro" "Y" -0.105932947294915 -0.568534124576271
"s24" "WALKING_UPSTAIRS" "Body" "Gyro" "Z" 0.0248290702830508 -0.27459628379661
"s24" "WALKING_UPSTAIRS" "Gravity" "Acc" "X" 0.906369500508475 -0.962190567457627
"s24" "WALKING_UPSTAIRS" "Gravity" "Acc" "Y" -0.237498409152542 -0.916690779830509
"s24" "WALKING_UPSTAIRS" "Gravity" "Acc" "Z" -0.227134869152542 -0.934952938983051
"s24" "WALKING_DOWNSTAIRS" "Body" "Acc" "X" 0.288631208909091 -0.08273248054
"s24" "WALKING_DOWNSTAIRS" "Body" "Acc" "Y" -0.0145730348310909 -0.102607326783636
"s24" "WALKING_DOWNSTAIRS" "Body" "Acc" "Z" -0.104818820272727 -0.205566380745455
"s24" "WALKING_DOWNSTAIRS" "Body" "Gyro" "X" -0.0867069010690909 -0.431919067945455
"s24" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Y" -0.0542300245127273 -0.484673524
"s24" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Z" 0.111973650603636 -0.491077244909091
"s24" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "X" 0.950883416727273 -0.961845327454545
"s24" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Y" -0.128326710927273 -0.941478979454546
"s24" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Z" -0.140123155018182 -0.942207718727273
"s24" "SITTING" "Body" "Acc" "X" 0.273475690147059 -0.990593766617647
"s24" "SITTING" "Body" "Acc" "Y" -0.0131255097938235 -0.956255962058824
"s24" "SITTING" "Body" "Acc" "Z" -0.103041061426471 -0.957056111470588
"s24" "SITTING" "Body" "Gyro" "X" -0.0356229619955882 -0.988111648676471
"s24" "SITTING" "Body" "Gyro" "Y" -0.0750132697044118 -0.977954005147059
"s24" "SITTING" "Body" "Gyro" "Z" 0.0800440230882353 -0.971277654117647
"s24" "SITTING" "Gravity" "Acc" "X" 0.919637604411765 -0.989660149852941
"s24" "SITTING" "Gravity" "Acc" "Y" 0.182254651955882 -0.971692544705882
"s24" "SITTING" "Gravity" "Acc" "Z" 0.109559621020588 -0.963406795735294
"s24" "STANDING" "Body" "Acc" "X" 0.280348883913043 -0.98725587115942
"s24" "STANDING" "Body" "Acc" "Y" -0.0144785340348986 -0.936871974347826
"s24" "STANDING" "Body" "Acc" "Z" -0.108222553855072 -0.930283530144928
"s24" "STANDING" "Body" "Gyro" "X" -0.0278611511434783 -0.960738660289855
"s24" "STANDING" "Body" "Gyro" "Y" -0.0692546674492754 -0.967298518695652
"s24" "STANDING" "Body" "Gyro" "Z" 0.077124614942029 -0.969958678115942
"s24" "STANDING" "Gravity" "Acc" "X" 0.96644228 -0.992197591884058
"s24" "STANDING" "Gravity" "Acc" "Y" -0.145201300942029 -0.968155388695652
"s24" "STANDING" "Gravity" "Acc" "Z" -0.0530585403536232 -0.94618494942029
"s24" "LAYING" "Body" "Acc" "X" 0.272850494930556 -0.967984021111111
"s24" "LAYING" "Body" "Acc" "Y" -0.0173555210111111 -0.983126461944444
"s24" "LAYING" "Body" "Acc" "Z" -0.107236237236111 -0.973566958888889
"s24" "LAYING" "Body" "Gyro" "X" -0.0143679929444444 -0.982651720138889
"s24" "LAYING" "Body" "Gyro" "Y" -0.0955538053611111 -0.960299550972222
"s24" "LAYING" "Body" "Gyro" "Z" 0.111730746333333 -0.98170136125
"s24" "LAYING" "Gravity" "Acc" "X" -0.359292534027778 -0.960412164305556
"s24" "LAYING" "Gravity" "Acc" "Y" 0.738430699305556 -0.993454358055556
"s24" "LAYING" "Gravity" "Acc" "Z" 0.683839909722222 -0.979239668194444
"s25" "WALKING" "Body" "Acc" "X" 0.278992759054054 -0.596007443513514
"s25" "WALKING" "Body" "Acc" "Y" -0.0186477624716216 -0.161852411581081
"s25" "WALKING" "Body" "Acc" "Z" -0.108737636297297 -0.437133403243243
"s25" "WALKING" "Body" "Gyro" "X" -0.0156305378067568 -0.401158753783784
"s25" "WALKING" "Body" "Gyro" "Y" -0.0820768065347297 -0.604032097432432
"s25" "WALKING" "Body" "Gyro" "Z" 0.0867868736891892 -0.562775245405405
"s25" "WALKING" "Gravity" "Acc" "X" 0.937483114459459 -0.979499263243243
"s25" "WALKING" "Gravity" "Acc" "Y" -0.127315870743243 -0.965093441081081
"s25" "WALKING" "Gravity" "Acc" "Z" 0.188416273486486 -0.944995731216216
"s25" "WALKING_UPSTAIRS" "Body" "Acc" "X" 0.277995411384615 -0.459775646153846
"s25" "WALKING_UPSTAIRS" "Body" "Acc" "Y" -0.0269863524264615 -0.223086808769231
"s25" "WALKING_UPSTAIRS" "Body" "Acc" "Z" -0.126210440292308 -0.296523975076923
"s25" "WALKING_UPSTAIRS" "Body" "Gyro" "X" 0.0556121923307692 -0.489011794784615
"s25" "WALKING_UPSTAIRS" "Body" "Gyro" "Y" -0.109437658104615 -0.433673383846154
"s25" "WALKING_UPSTAIRS" "Body" "Gyro" "Z" 0.0996227385527692 -0.564195608923077
"s25" "WALKING_UPSTAIRS" "Gravity" "Acc" "X" 0.927693239538462 -0.950878450307692
"s25" "WALKING_UPSTAIRS" "Gravity" "Acc" "Y" -0.217641282461538 -0.931758272769231
"s25" "WALKING_UPSTAIRS" "Gravity" "Acc" "Z" 0.108230986684615 -0.882722399076923
"s25" "WALKING_DOWNSTAIRS" "Body" "Acc" "X" 0.291329666206897 -0.253756934258621
"s25" "WALKING_DOWNSTAIRS" "Body" "Acc" "Y" -0.0210170522987931 -0.14054060387069
"s25" "WALKING_DOWNSTAIRS" "Body" "Acc" "Z" -0.107192376965517 -0.457972381896552
"s25" "WALKING_DOWNSTAIRS" "Body" "Gyro" "X" 0.00299112856551724 -0.288824754586207
"s25" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Y" -0.101115076366897 -0.523377914655172
"s25" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Z" 0.0980750249310345 -0.443780454482759
"s25" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "X" 0.929627532241379 -0.964470066724138
"s25" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Y" -0.0724270175862069 -0.937816011034483
"s25" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Z" 0.21879595837931 -0.92619169637931
"s25" "SITTING" "Body" "Acc" "X" 0.278541482461538 -0.991892828615385
"s25" "SITTING" "Body" "Acc" "Y" -0.0147696808030769 -0.947457617061538
"s25" "SITTING" "Body" "Acc" "Z" -0.109160440476923 -0.965139552153846
"s25" "SITTING" "Body" "Gyro" "X" -0.0352052091230769 -0.989907584153846
"s25" "SITTING" "Body" "Gyro" "Y" -0.0748002714615385 -0.981193501846154
"s25" "SITTING" "Body" "Gyro" "Z" 0.0852783892769231 -0.972637558615385
"s25" "SITTING" "Gravity" "Acc" "X" 0.865686078153846 -0.988879980615385
"s25" "SITTING" "Gravity" "Acc" "Y" 0.208287142261538 -0.963415016923077
"s25" "SITTING" "Gravity" "Acc" "Z" 0.167140956385077 -0.969459982461538
"s25" "STANDING" "Body" "Acc" "X" 0.278013701621622 -0.991970126756757
"s25" "STANDING" "Body" "Acc" "Y" -0.0163569730274324 -0.954569225945946
"s25" "STANDING" "Body" "Acc" "Z" -0.107352957594595 -0.964642688108108
"s25" "STANDING" "Body" "Gyro" "X" -0.0247946750959459 -0.971357421216216
"s25" "STANDING" "Body" "Gyro" "Y" -0.0698876853378378 -0.976757621081081
"s25" "STANDING" "Body" "Gyro" "Z" 0.0852685438243243 -0.971814139189189
"s25" "STANDING" "Gravity" "Acc" "X" 0.929794733108108 -0.993148267702703
"s25" "STANDING" "Gravity" "Acc" "Y" -0.159316786486486 -0.980642970675676
"s25" "STANDING" "Gravity" "Acc" "Z" 0.201182106486486 -0.967792578648649
"s25" "LAYING" "Body" "Acc" "X" 0.250791828613699 -0.909116474109589
"s25" "LAYING" "Body" "Acc" "Y" -0.0188943663671233 -0.691770680561644
"s25" "LAYING" "Body" "Acc" "Z" -0.100428830260274 -0.717262004013699
"s25" "LAYING" "Body" "Gyro" "X" 0.00372723459589041 -0.889769639726027
"s25" "LAYING" "Body" "Gyro" "Y" -0.0716401726150685 -0.936630803287671
"s25" "LAYING" "Body" "Gyro" "Z" 0.139718671465753 -0.91092799
"s25" "LAYING" "Gravity" "Acc" "X" -0.461102531369863 -0.829554947808219
"s25" "LAYING" "Gravity" "Acc" "Y" 0.620658919917808 -0.643578361424658
"s25" "LAYING" "Gravity" "Acc" "Z" 0.526353818315068 -0.610161166287671
"s26" "WALKING" "Body" "Acc" "X" 0.279264443728814 -0.340185527559322
"s26" "WALKING" "Body" "Acc" "Y" -0.0154259586949153 -0.136351391645763
"s26" "WALKING" "Body" "Acc" "Z" -0.108927011474576 -0.333486502542373
"s26" "WALKING" "Body" "Gyro" "X" -0.00334085938813559 -0.492885711355932
"s26" "WALKING" "Body" "Gyro" "Y" -0.0841507651508475 -0.57573544779661
"s26" "WALKING" "Body" "Gyro" "Z" 0.0851069247830508 -0.354549059491525
"s26" "WALKING" "Gravity" "Acc" "X" 0.960647754576271 -0.980055651016949
"s26" "WALKING" "Gravity" "Acc" "Y" -0.133922185084746 -0.969040314237288
"s26" "WALKING" "Gravity" "Acc" "Z" 0.108738699508475 -0.966231561694915
"s26" "WALKING_UPSTAIRS" "Body" "Acc" "X" 0.272691394545455 -0.169006952418182
"s26" "WALKING_UPSTAIRS" "Body" "Acc" "Y" -0.0281633797398182 -0.0491726302763636
"s26" "WALKING_UPSTAIRS" "Body" "Acc" "Z" -0.121943461236364 -0.404596936545455
"s26" "WALKING_UPSTAIRS" "Body" "Gyro" "X" -0.0247950825654545 -0.550274396
"s26" "WALKING_UPSTAIRS" "Body" "Gyro" "Y" -0.0657601804418182 -0.603097110545455
"s26" "WALKING_UPSTAIRS" "Body" "Gyro" "Z" 0.0721458973490909 -0.3090880546
"s26" "WALKING_UPSTAIRS" "Gravity" "Acc" "X" 0.942095257090909 -0.962011392181818
"s26" "WALKING_UPSTAIRS" "Gravity" "Acc" "Y" -0.246169656181818 -0.937858157818182
"s26" "WALKING_UPSTAIRS" "Gravity" "Acc" "Z" -0.00199310572363636 -0.929636797636364
"s26" "WALKING_DOWNSTAIRS" "Body" "Acc" "X" 0.2792845828 0.17395384962
"s26" "WALKING_DOWNSTAIRS" "Body" "Acc" "Y" -0.01262580966778 -0.011629910112
"s26" "WALKING_DOWNSTAIRS" "Body" "Acc" "Z" -0.1064396194 -0.284807676
"s26" "WALKING_DOWNSTAIRS" "Body" "Gyro" "X" -0.010752208236 -0.33131291446
"s26" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Y" -0.1003822042168 -0.4734080504
"s26" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Z" 0.082221399603 -0.3320502392
"s26" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "X" 0.9467972718 -0.9627219918
"s26" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Y" -0.0799003729 -0.9354258554
"s26" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Z" 0.1539063202 -0.9330817682
"s26" "SITTING" "Body" "Acc" "X" 0.258243530166667 -0.979768987948718
"s26" "SITTING" "Body" "Acc" "Y" -0.00713364541358974 -0.94079896551282
"s26" "SITTING" "Body" "Acc" "Z" -0.0974448692333333 -0.950004414102564
"s26" "SITTING" "Body" "Gyro" "X" -0.0370217449628205 -0.991027700512821
"s26" "SITTING" "Body" "Gyro" "Y" -0.0840648503320513 -0.973444813846154
"s26" "SITTING" "Body" "Gyro" "Z" 0.0711109471666667 -0.966441338076923
"s26" "SITTING" "Gravity" "Acc" "X" 0.782955611794872 -0.965082925641026
"s26" "SITTING" "Gravity" "Acc" "Y" 0.223105562025641 -0.949286700807692
"s26" "SITTING" "Gravity" "Acc" "Z" 0.314387627435897 -0.944580863846154
"s26" "STANDING" "Body" "Acc" "X" 0.281127035405405 -0.993069368783784
"s26" "STANDING" "Body" "Acc" "Y" -0.0166608306652703 -0.949466155405405
"s26" "STANDING" "Body" "Acc" "Z" -0.110237796416216 -0.962988401351351
"s26" "STANDING" "Body" "Gyro" "X" -0.0245345837959459 -0.973785111216216
"s26" "STANDING" "Body" "Gyro" "Y" -0.0731385762635135 -0.982408142702703
"s26" "STANDING" "Body" "Gyro" "Z" 0.0776706781351351 -0.974891360675676
"s26" "STANDING" "Gravity" "Acc" "X" 0.965460891621622 -0.992678782162162
"s26" "STANDING" "Gravity" "Acc" "Y" -0.140315421824324 -0.966986433783784
"s26" "STANDING" "Gravity" "Acc" "Z" 0.0884142682297297 -0.964228470675676
"s26" "LAYING" "Body" "Acc" "X" 0.271645864540789 -0.969445445263158
"s26" "LAYING" "Body" "Acc" "Y" -0.0191895728026316 -0.983231351842105
"s26" "LAYING" "Body" "Acc" "Z" -0.105002540289474 -0.984500013157895
"s26" "LAYING" "Body" "Gyro" "X" -0.0170656239526316 -0.990328197763158
"s26" "LAYING" "Body" "Gyro" "Y" -0.0903229228815789 -0.979325678815789
"s26" "LAYING" "Body" "Gyro" "Z" 0.152436344328947 -0.969302237763158
"s26" "LAYING" "Gravity" "Acc" "X" -0.621309715263158 -0.944472488552632
"s26" "LAYING" "Gravity" "Acc" "Y" 0.803015011578947 -0.987887995263158
"s26" "LAYING" "Gravity" "Acc" "Z" 0.614523405921053 -0.984081708947368
"s27" "WALKING" "Body" "Acc" "X" 0.276849485438596 -0.348475560526316
"s27" "WALKING" "Body" "Acc" "Y" -0.0166478783221912 -0.187301214964912
"s27" "WALKING" "Body" "Acc" "Z" -0.112822289263158 -0.297318273508772
"s27" "WALKING" "Body" "Gyro" "X" -0.08558835714 -0.606860248596491
"s27" "WALKING" "Body" "Gyro" "Y" -0.0365348163649123 -0.529865057894737
"s27" "WALKING" "Body" "Gyro" "Z" 0.118267750196491 -0.250120409298246
"s27" "WALKING" "Gravity" "Acc" "X" 0.944759287368421 -0.979866136842105
"s27" "WALKING" "Gravity" "Acc" "Y" -0.187497034561404 -0.973792999824561
"s27" "WALKING" "Gravity" "Acc" "Z" -0.126210937305263 -0.956593490526316
"s27" "WALKING_UPSTAIRS" "Body" "Acc" "X" 0.265770253921569 -0.295439547254902
"s27" "WALKING_UPSTAIRS" "Body" "Acc" "Y" -0.0200953324078431 -0.0950104077
"s27" "WALKING_UPSTAIRS" "Body" "Acc" "Z" -0.123530438196078 -0.23070787672549
"s27" "WALKING_UPSTAIRS" "Body" "Gyro" "X" -0.0940344886803922 -0.562461004705882
"s27" "WALKING_UPSTAIRS" "Body" "Gyro" "Y" 0.00212499391686275 -0.587966800588235
"s27" "WALKING_UPSTAIRS" "Body" "Gyro" "Z" 0.140129855776471 -0.169960785215686
"s27" "WALKING_UPSTAIRS" "Gravity" "Acc" "X" 0.868000278627451 -0.956433874705882
"s27" "WALKING_UPSTAIRS" "Gravity" "Acc" "Y" -0.229278659607843 -0.947713378627451
"s27" "WALKING_UPSTAIRS" "Gravity" "Acc" "Z" -0.294642640196078 -0.926675381176471
"s27" "WALKING_DOWNSTAIRS" "Body" "Acc" "X" 0.2975441875 0.167407531090909
"s27" "WALKING_DOWNSTAIRS" "Body" "Acc" "Y" -0.0135564467159091 -0.0979710029522727
"s27" "WALKING_DOWNSTAIRS" "Body" "Acc" "Z" -0.112837694688636 -0.240040783340909
"s27" "WALKING_DOWNSTAIRS" "Body" "Gyro" "X" -0.159826551905227 -0.363722908386364
"s27" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Y" -0.0163131590545455 -0.481813367954545
"s27" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Z" 0.152695027609091 -0.257846157386364
"s27" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "X" 0.931380178636364 -0.946975165
"s27" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Y" -0.166938774772727 -0.934963993181818
"s27" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Z" -0.140047614122727 -0.920921521590909
"s27" "SITTING" "Body" "Acc" "X" 0.273941302571429 -0.988580107714286
"s27" "SITTING" "Body" "Acc" "Y" -0.0155269799285714 -0.971579125714286
"s27" "SITTING" "Body" "Acc" "Z" -0.105521912588571 -0.965858735142857
"s27" "SITTING" "Body" "Gyro" "X" -0.0371830822285714 -0.988492425142857
"s27" "SITTING" "Body" "Gyro" "Y" -0.0797345645214286 -0.982067465142857
"s27" "SITTING" "Body" "Gyro" "Z" 0.0833752812157143 -0.975713310142857
"s27" "SITTING" "Gravity" "Acc" "X" 0.839464714 -0.982445738
"s27" "SITTING" "Gravity" "Acc" "Y" 0.212947021371429 -0.982553336571429
"s27" "SITTING" "Gravity" "Acc" "Z" 0.276417431042857 -0.967268066
"s27" "STANDING" "Body" "Acc" "X" 0.279566921625 -0.9919515835
"s27" "STANDING" "Body" "Acc" "Y" -0.016593236445 -0.955171419
"s27" "STANDING" "Body" "Acc" "Z" -0.107835818025 -0.962408444875
"s27" "STANDING" "Body" "Gyro" "X" -0.026731653905 -0.9699020075
"s27" "STANDING" "Body" "Gyro" "Y" -0.067507120075 -0.982498991125
"s27" "STANDING" "Body" "Gyro" "Z" 0.07168414632375 -0.981281807
"s27" "STANDING" "Gravity" "Acc" "X" 0.965351492 -0.994012162875
"s27" "STANDING" "Gravity" "Acc" "Y" -0.188504847375 -0.97964105225
"s27" "STANDING" "Gravity" "Acc" "Z" -0.00557416876082625 -0.968169953625
"s27" "LAYING" "Body" "Acc" "X" 0.274102492432432 -0.978455153108108
"s27" "LAYING" "Body" "Acc" "Y" -0.0179867611216216 -0.983736043783784
"s27" "LAYING" "Body" "Acc" "Z" -0.107699732837838 -0.986636996081081
"s27" "LAYING" "Body" "Gyro" "X" -0.0195427328781081 -0.988837212162162
"s27" "LAYING" "Body" "Gyro" "Y" -0.0957839566891892 -0.98428747527027
"s27" "LAYING" "Body" "Gyro" "Z" 0.118738360783784 -0.97837499972973
"s27" "LAYING" "Gravity" "Acc" "X" -0.530434604864865 -0.971183862702703
"s27" "LAYING" "Gravity" "Acc" "Y" 0.567879494054054 -0.993701742972973
"s27" "LAYING" "Gravity" "Acc" "Z" 0.84539238027027 -0.989056311351351
"s28" "WALKING" "Body" "Acc" "X" 0.281228223888889 -0.293003522222222
"s28" "WALKING" "Body" "Acc" "Y" -0.0156759722981481 -0.117886186425926
"s28" "WALKING" "Body" "Acc" "Z" -0.103714705396296 -0.300928395925926
"s28" "WALKING" "Body" "Gyro" "X" -0.105896207861111 -0.503798624074074
"s28" "WALKING" "Body" "Gyro" "Y" -0.0172822168012963 -0.497684006666667
"s28" "WALKING" "Body" "Gyro" "Z" 0.116065910925926 -0.242601384618519
"s28" "WALKING" "Gravity" "Acc" "X" 0.942930275555556 -0.976693902592593
"s28" "WALKING" "Gravity" "Acc" "Y" -0.229316151481481 -0.968780859814815
"s28" "WALKING" "Gravity" "Acc" "Z" -0.125912861222222 -0.944225031851852
"s28" "WALKING_UPSTAIRS" "Body" "Acc" "X" 0.262005841764706 -0.242062430294118
"s28" "WALKING_UPSTAIRS" "Body" "Acc" "Y" -0.0279443943478431 -0.146753877035294
"s28" "WALKING_UPSTAIRS" "Body" "Acc" "Z" -0.121514025692157 -0.28598691372549
"s28" "WALKING_UPSTAIRS" "Body" "Gyro" "X" -0.129362970764706 -0.518818227843137
"s28" "WALKING_UPSTAIRS" "Body" "Gyro" "Y" 0.0212250958019608 -0.479319521372549
"s28" "WALKING_UPSTAIRS" "Body" "Gyro" "Z" 0.103720987705882 -0.189306812833333
"s28" "WALKING_UPSTAIRS" "Gravity" "Acc" "X" 0.854508231764706 -0.944697800196078
"s28" "WALKING_UPSTAIRS" "Gravity" "Acc" "Y" -0.333223996666667 -0.927641087843137
"s28" "WALKING_UPSTAIRS" "Gravity" "Acc" "Z" -0.265207858431373 -0.900514013333333
"s28" "WALKING_DOWNSTAIRS" "Body" "Acc" "X" 0.293642076521739 0.125712887943478
"s28" "WALKING_DOWNSTAIRS" "Body" "Acc" "Y" -0.0220230465913043 0.156496646504348
"s28" "WALKING_DOWNSTAIRS" "Body" "Acc" "Z" -0.10858897408913 -0.341031811521739
"s28" "WALKING_DOWNSTAIRS" "Body" "Gyro" "X" -0.141096309502174 -0.268106330991304
"s28" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Y" 0.00710564286763044 -0.259368686847826
"s28" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Z" 0.138622425584783 -0.307025006304348
"s28" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "X" 0.929291680434783 -0.956921542391304
"s28" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Y" -0.235897105217391 -0.948404212173913
"s28" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Z" -0.121477255782609 -0.91705975
"s28" "SITTING" "Body" "Acc" "X" 0.276977629444444 -0.983272806805556
"s28" "SITTING" "Body" "Acc" "Y" -0.0185404441258333 -0.939905244861111
"s28" "SITTING" "Body" "Acc" "Z" -0.111517939555556 -0.936667245694444
"s28" "SITTING" "Body" "Gyro" "X" -0.0339018030166667 -0.979671983472222
"s28" "SITTING" "Body" "Gyro" "Y" -0.0673943850555556 -0.956316505972222
"s28" "SITTING" "Body" "Gyro" "Z" 0.087025401375 -0.9566328025
"s28" "SITTING" "Gravity" "Acc" "X" 0.907331309166667 -0.989132499583333
"s28" "SITTING" "Gravity" "Acc" "Y" -0.112596728361111 -0.971766352361111
"s28" "SITTING" "Gravity" "Acc" "Z" 0.135402566816667 -0.956087679583333
"s28" "STANDING" "Body" "Acc" "X" 0.277795069113924 -0.977748638607595
"s28" "STANDING" "Body" "Acc" "Y" -0.0172635124672152 -0.875689216835443
"s28" "STANDING" "Body" "Acc" "Z" -0.106579385202532 -0.905123824177215
"s28" "STANDING" "Body" "Gyro" "X" -0.0253281543540506 -0.884032232405063
"s28" "STANDING" "Body" "Gyro" "Y" -0.0739001646962025 -0.940006320126582
"s28" "STANDING" "Body" "Gyro" "Z" 0.0865173111012658 -0.925491442911392
"s28" "STANDING" "Gravity" "Acc" "X" 0.948514848481013 -0.990059426582279
"s28" "STANDING" "Gravity" "Acc" "Y" -0.247656166582278 -0.962801441898734
"s28" "STANDING" "Gravity" "Acc" "Z" -0.0385830501632911 -0.951782181518987
"s28" "LAYING" "Body" "Acc" "X" 0.2759134825 -0.9688882955
"s28" "LAYING" "Body" "Acc" "Y" -0.0167537858225 -0.945386780375
"s28" "LAYING" "Body" "Acc" "Z" -0.1083448529625 -0.956450342875
"s28" "LAYING" "Body" "Gyro" "X" -0.017367705735 -0.95516227975
"s28" "LAYING" "Body" "Gyro" "Y" -0.097448733725 -0.960057463625
"s28" "LAYING" "Body" "Gyro" "Z" 0.09357912315 -0.96237491175
"s28" "LAYING" "Gravity" "Acc" "X" -0.490334541875 -0.970599089375
"s28" "LAYING" "Gravity" "Acc" "Y" 0.1440732745 -0.9697590285
"s28" "LAYING" "Gravity" "Acc" "Z" 0.0157570025 -0.97912466575
"s29" "WALKING" "Body" "Acc" "X" 0.271999916792453 -0.174337940226415
"s29" "WALKING" "Body" "Acc" "Y" -0.0162915600588679 -0.0917540612869811
"s29" "WALKING" "Body" "Acc" "Z" -0.106632427301887 -0.242828038264151
"s29" "WALKING" "Body" "Gyro" "X" -0.00795668167188679 -0.598868670943396
"s29" "WALKING" "Body" "Gyro" "Y" -0.081960153154717 -0.181802636566038
"s29" "WALKING" "Body" "Gyro" "Z" 0.0856852236188679 -0.430232441132075
"s29" "WALKING" "Gravity" "Acc" "X" 0.96237438509434 -0.978253538867925
"s29" "WALKING" "Gravity" "Acc" "Y" -0.127318078679245 -0.975272848113208
"s29" "WALKING" "Gravity" "Acc" "Z" 0.0955792142264151 -0.945981437169811
"s29" "WALKING_UPSTAIRS" "Body" "Acc" "X" 0.265423066877551 -0.0867715569693878
"s29" "WALKING_UPSTAIRS" "Body" "Acc" "Y" -0.0299465312326531 -0.122128287642857
"s29" "WALKING_UPSTAIRS" "Body" "Acc" "Z" -0.118000587840816 0.0995443502346939
"s29" "WALKING_UPSTAIRS" "Body" "Gyro" "X" 0.0931989463020408 -0.323904731622449
"s29" "WALKING_UPSTAIRS" "Body" "Gyro" "Y" -0.152328112210204 0.0461103045102041
"s29" "WALKING_UPSTAIRS" "Body" "Gyro" "Z" 0.0854318123467347 -0.37481514122449
"s29" "WALKING_UPSTAIRS" "Gravity" "Acc" "X" 0.929258953877551 -0.954189013061225
"s29" "WALKING_UPSTAIRS" "Gravity" "Acc" "Y" -0.227120125306122 -0.923007798367347
"s29" "WALKING_UPSTAIRS" "Gravity" "Acc" "Z" 0.0443786011771429 -0.858849467142857
"s29" "WALKING_DOWNSTAIRS" "Body" "Acc" "X" 0.293140441083333 0.167383602458333
"s29" "WALKING_DOWNSTAIRS" "Body" "Acc" "Y" -0.01494121505625 -0.12246346700625
"s29" "WALKING_DOWNSTAIRS" "Body" "Acc" "Z" -0.0981339984895833 -0.223177999879167
"s29" "WALKING_DOWNSTAIRS" "Body" "Gyro" "X" -0.0374126070957292 -0.282077257508333
"s29" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Y" -0.0851045889895833 -0.390460137708333
"s29" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Z" 0.0822244074666667 -0.311122615416667
"s29" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "X" 0.948486215 -0.9417361925
"s29" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Y" -0.0760962952291667 -0.91390306375
"s29" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Z" 0.0919650454166667 -0.869300904791667
"s29" "SITTING" "Body" "Acc" "X" 0.2771799775 -0.9907450195
"s29" "SITTING" "Body" "Acc" "Y" -0.016630680375 -0.963222497833333
"s29" "SITTING" "Body" "Acc" "Z" -0.1104118192 -0.968063878166667
"s29" "SITTING" "Body" "Gyro" "X" -0.0379271112333333 -0.990178704833333
